Order ID,Order Date,Customer ID,Customer Name,Customer Type,Segment,Region,State,City,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Cost,Profit,Returned,First Purchase Date
O004507,2025-03-22,C0394,Customer 0394,New,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Paper,P006,Notebook Pack,366.76,1,0.15,120.2,246.56,No,2025-03-22
O004532,2025-03-22,C0328,Customer 0328,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P007,Printer Paper Box,724.78,1,0.05,303.55,-21.06,Yes,2023-06-05
O004537,2025-03-22,C0146,Customer 0146,New,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P007,Printer Paper Box,686.15,1,0.15,280.44,405.7,No,2025-03-22
O004473,2025-03-23,C0345,Customer 0345,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Storage,P017,External SSD 1TB,7009.4,1,0.15,3715.36,3294.04,No,2023-10-21
O004509,2025-03-23,C1441,Customer 1441,New,Consumer,North,Rajasthan,Jaipur,Technology,Printers,P016,Laser Printer,12445.52,1,0.1,6232.85,6212.68,No,2025-03-23
O004551,2025-03-23,C0375,Customer 0375,Repeat,Corporate,West,Gujarat,Ahmedabad,Furniture,Storage,P004,Bookshelf,19787.21,3,0.1,9008.95,10778.26,No,2023-02-28
O004593,2025-03-23,C0449,Customer 0449,New,Corporate,North,Uttarakhand,Dehradun,Technology,Accessories,P018,Noise Cancelling Headset,5199.36,1,0.2,2238.62,2960.74,No,2025-03-23
O004449,2025-03-24,C0786,Customer 0786,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Storage,P009,File Organizer,982.45,2,0.15,372.81,609.64,No,2023-07-15
O004453,2025-03-24,C1136,Customer 1136,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,386.57,1,0.1,142.06,244.51,No,2023-07-21
O004549,2025-03-24,C0235,Customer 0235,New,Consumer,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,1265.35,1,0.15,551.66,713.69,No,2025-03-24
O004575,2025-03-24,C0616,Customer 0616,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Lighting,P005,LED Desk Lamp,1275.11,1,0.1,541.92,733.19,No,2023-05-09
O004609,2025-03-24,C0494,Customer 0494,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Writing,P010,Premium Pen Set,647.86,1,0.0,258.7,389.15,No,2023-01-03
O004462,2025-03-25,C0491,Customer 0491,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,1135.46,1,0.2,489.05,646.41,No,2023-07-14
O004477,2025-03-25,C1263,Customer 1263,Repeat,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,P007,Printer Paper Box,2703.17,4,0.1,1135.0,1568.17,No,2023-01-24
O004484,2025-03-25,C1315,Customer 1315,Repeat,Consumer,West,Maharashtra,Mumbai,Office Supplies,Storage,P009,File Organizer,498.46,1,0.1,200.44,298.02,No,2023-04-18
O004492,2025-03-25,C1039,Customer 1039,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Lighting,P005,LED Desk Lamp,1413.48,1,0.05,634.03,779.45,No,2024-07-01
O004493,2025-03-25,C0893,Customer 0893,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P014,USB-C Hub,4589.65,2,0.0,1956.51,2633.14,No,2023-11-16
O004495,2025-03-25,C0354,Customer 0354,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Monitors,P013,27-inch Monitor,18089.51,1,0.05,9409.12,8680.39,No,2023-02-06
O004526,2025-03-25,C0632,Customer 0632,Repeat,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P014,USB-C Hub,3469.41,2,0.15,1541.49,1927.92,No,2023-03-24
O004528,2025-03-25,C0133,Customer 0133,Repeat,Corporate,South,Kerala,Kochi,Technology,Printers,P016,Laser Printer,14338.03,1,0.0,7349.51,6988.52,No,2023-03-21
O004545,2025-03-25,C0705,Customer 0705,Repeat,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Storage,P009,File Organizer,1123.95,2,0.05,416.08,707.87,No,2023-03-21
O004554,2025-03-25,C0763,Customer 0763,New,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,P008,Stapler Set,738.59,3,0.05,273.5,-23.25,Yes,2025-03-25
O004565,2025-03-25,C0213,Customer 0213,Repeat,Corporate,South,Telangana,Hyderabad,Furniture,Tables,P003,Office Desk,12381.57,1,0.05,6102.3,6279.28,No,2024-11-23
O004579,2025-03-25,C0513,Customer 0513,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,P008,Stapler Set,219.63,1,0.1,81.79,137.84,No,2023-03-09
O004596,2025-03-25,C0019,Customer 0019,Repeat,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,P007,Printer Paper Box,2192.46,3,0.1,931.7,1260.75,No,2023-05-22
O004445,2025-03-26,C0393,Customer 0393,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,714.03,1,0.1,293.41,420.62,No,2023-03-16
O004510,2025-03-26,C0898,Customer 0898,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,1127.81,3,0.1,406.72,721.09,No,2023-06-07
O004581,2025-03-26,C0877,Customer 0877,Repeat,Corporate,North,Delhi,Delhi,Furniture,Tables,P003,Office Desk,22744.17,2,0.05,12083.38,-533.04,Yes,2023-01-29
O004585,2025-03-26,C1070,Customer 1070,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,386.56,1,0.1,133.65,-12.65,Yes,2023-03-15
O004587,2025-03-26,C1495,Customer 1495,Repeat,Corporate,North,Chandigarh,Chandigarh,Technology,Accessories,P012,Mechanical Keyboard,2609.86,1,0.05,1201.01,1408.85,No,2023-02-12
O004599,2025-03-26,C0291,Customer 0291,Repeat,Consumer,West,Maharashtra,Pune,Office Supplies,Storage,P009,File Organizer,461.59,1,0.15,170.54,291.05,No,2025-02-12
O004441,2025-03-27,C1032,Customer 1032,Repeat,Consumer,West,Maharashtra,Mumbai,Office Supplies,Lighting,P005,LED Desk Lamp,1221.99,1,0.15,550.49,671.51,No,2023-07-29
O004444,2025-03-27,C0446,Customer 0446,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,2025.74,4,0.15,815.1,1210.64,No,2025-01-25
O004456,2025-03-27,C0635,Customer 0635,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,1099.96,2,0.15,453.38,646.58,No,2023-06-05
O004457,2025-03-27,C1271,Customer 1271,New,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Writing,P010,Premium Pen Set,1315.56,2,0.0,538.78,776.78,No,2025-03-27
O004503,2025-03-27,C0404,Customer 0404,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Office Furniture,P001,Laptop Stand,2170.33,2,0.1,960.28,1210.05,No,2023-05-15
O004562,2025-03-27,C0340,Customer 0340,Repeat,Consumer,North,Delhi,Delhi,Technology,Accessories,P012,Mechanical Keyboard,4570.12,2,0.15,2030.0,2540.12,No,2023-01-04
O004577,2025-03-27,C0125,Customer 0125,Repeat,Consumer,South,Kerala,Kochi,Technology,Monitors,P013,27-inch Monitor,31692.27,2,0.15,16359.8,15332.47,No,2023-02-05
O004607,2025-03-27,C0223,Customer 0223,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Printers,P016,Laser Printer,13701.48,1,0.05,7722.88,5978.6,No,2023-07-08
O004465,2025-03-28,C1475,Customer 1475,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,1436.97,2,0.05,565.34,871.63,No,2023-11-16
O004504,2025-03-28,C1254,Customer 1254,Repeat,Small Business,South,Telangana,Hyderabad,Furniture,Office Furniture,P001,Laptop Stand,984.31,1,0.1,430.53,553.79,No,2023-08-16
O004548,2025-03-28,C0630,Customer 0630,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Writing,P010,Premium Pen Set,1861.79,3,0.05,768.21,1093.57,No,2023-05-30
O004569,2025-03-28,C1308,Customer 1308,Repeat,Consumer,East,Jharkhand,Ranchi,Technology,Printers,P016,Laser Printer,40289.78,3,0.05,21267.54,19022.23,No,2023-07-11
O004608,2025-03-28,C1172,Customer 1172,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Accessories,P018,Noise Cancelling Headset,5710.18,1,0.05,2692.13,3018.05,No,2023-01-25
O004467,2025-03-29,C0368,Customer 0368,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,528.24,1,0.05,200.94,327.3,No,2023-01-11
O004490,2025-03-29,C1380,Customer 1380,Repeat,Small Business,North,Chandigarh,Chandigarh,Technology,Storage,P017,External SSD 1TB,6277.68,1,0.2,3414.79,2862.89,No,2023-03-18
O004505,2025-03-29,C0254,Customer 0254,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P006,Notebook Pack,385.96,1,0.05,142.68,243.28,No,2023-01-18
O004521,2025-03-29,C1090,Customer 1090,Repeat,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,1311.01,1,0.05,553.11,757.9,No,2023-01-24
O004483,2025-03-30,C1247,Customer 1247,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P011,Wireless Mouse,1003.56,1,0.1,408.45,595.1,No,2024-08-08
O004485,2025-03-30,C0678,Customer 0678,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Monitors,P013,27-inch Monitor,52706.31,3,0.05,27155.69,25550.62,No,2023-06-05
O004560,2025-03-30,C0186,Customer 0186,Repeat,Small Business,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,1292.84,1,0.1,549.06,743.78,No,2023-06-23
O004592,2025-03-30,C0532,Customer 0532,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Storage,P009,File Organizer,970.09,2,0.2,357.44,612.65,No,2024-01-05
O004472,2025-03-31,C0788,Customer 0788,Repeat,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Lighting,P005,LED Desk Lamp,3696.97,3,0.15,1496.31,2200.66,No,2023-02-12
O004488,2025-03-31,C1448,Customer 1448,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,1198.86,1,0.1,539.87,658.99,No,2023-08-28
O004499,2025-03-31,C0068,Customer 0068,Repeat,Consumer,West,Gujarat,Ahmedabad,Furniture,Tables,P003,Office Desk,10121.08,1,0.15,5064.41,5056.67,No,2023-01-09
O004524,2025-03-31,C1309,Customer 1309,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Technology,Accessories,P014,USB-C Hub,4161.75,2,0.1,1840.74,2321.0,No,2023-12-05
O004527,2025-03-31,C0751,Customer 0751,Repeat,Consumer,East,Assam,Guwahati,Office Supplies,Binders,P008,Stapler Set,231.86,1,0.1,84.03,147.83,No,2025-02-09
O004567,2025-03-31,C0750,Customer 0750,Repeat,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P012,Mechanical Keyboard,2351.83,1,0.15,1083.84,-63.4,Yes,2023-02-07
O004573,2025-03-31,C1111,Customer 1111,Repeat,Small Business,North,Rajasthan,Jaipur,Technology,Printers,P016,Laser Printer,27327.04,2,0.05,14297.68,13029.36,No,2023-03-14
O004578,2025-03-31,C1248,Customer 1248,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Office Furniture,P001,Laptop Stand,934.93,1,0.2,409.94,524.99,No,2023-04-24
O004606,2025-03-31,C0408,Customer 0408,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P007,Printer Paper Box,1317.71,2,0.1,528.75,788.96,No,2024-05-03
O004622,2025-04-01,C0638,Customer 0638,Repeat,Consumer,East,West Bengal,Kolkata,Furniture,Chairs,P002,Ergonomic Chair,15626.78,2,0.1,7110.38,8516.39,No,2023-03-07
O004683,2025-04-01,C0073,Customer 0073,Repeat,Corporate,East,Assam,Guwahati,Office Supplies,Lighting,P005,LED Desk Lamp,1382.28,1,0.05,601.79,780.49,No,2023-05-01
O004721,2025-04-01,C1212,Customer 1212,Repeat,Corporate,North,Rajasthan,Jaipur,Furniture,Chairs,P002,Ergonomic Chair,15714.96,2,0.05,7340.77,8374.19,No,2024-03-30
O004722,2025-04-01,C0795,Customer 0795,Repeat,Small Business,East,Assam,Guwahati,Technology,Accessories,P011,Wireless Mouse,1010.73,1,0.05,415.25,595.48,No,2024-09-21
O004752,2025-04-01,C0799,Customer 0799,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Monitors,P013,27-inch Monitor,31324.18,2,0.15,15341.56,15982.63,No,2023-05-15
O004769,2025-04-01,C0701,Customer 0701,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Storage,P017,External SSD 1TB,22480.13,3,0.05,11407.85,11072.28,No,2024-05-02
O004783,2025-04-01,C0121,Customer 0121,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Monitors,P013,27-inch Monitor,18505.51,1,0.05,9177.67,9327.83,No,2023-06-12
O004620,2025-04-02,C1188,Customer 1188,Repeat,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Paper,P007,Printer Paper Box,659.45,1,0.15,279.31,380.14,No,2023-04-17
O004641,2025-04-02,C0548,Customer 0548,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Lighting,P005,LED Desk Lamp,1385.2,1,0.05,601.21,783.99,No,2023-11-27
O004691,2025-04-02,C0670,Customer 0670,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P014,USB-C Hub,1860.23,1,0.2,782.24,1077.99,No,2023-01-18
O004698,2025-04-02,C1121,Customer 1121,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P015,Webcam,3117.3,1,0.15,1355.0,1762.29,No,2023-04-26
O004700,2025-04-02,C1488,Customer 1488,Repeat,Consumer,East,Bihar,Patna,Office Supplies,Writing,P010,Premium Pen Set,549.56,1,0.15,217.97,331.6,No,2023-04-04
O004715,2025-04-02,C0207,Customer 0207,Repeat,Corporate,South,Karnataka,Bengaluru,Technology,Accessories,P018,Noise Cancelling Headset,12170.67,2,0.0,5494.91,6675.76,No,2023-06-22
O004729,2025-04-02,C0912,Customer 0912,Repeat,Small Business,North,Rajasthan,Jaipur,Office Supplies,Paper,P007,Printer Paper Box,1579.05,2,0.05,635.72,943.33,No,2024-03-13
O004759,2025-04-02,C1235,Customer 1235,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Monitors,P013,27-inch Monitor,16466.9,1,0.1,8576.38,7890.52,No,2023-05-11
O004782,2025-04-02,C0870,Customer 0870,Repeat,Consumer,North,Delhi,Delhi,Furniture,Office Furniture,P001,Laptop Stand,995.19,1,0.15,429.38,565.81,No,2023-03-16
O004787,2025-04-02,C0081,Customer 0081,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Binders,P008,Stapler Set,257.5,1,0.0,95.22,162.28,No,2023-03-21
O004790,2025-04-02,C0149,Customer 0149,Repeat,Corporate,East,Bihar,Patna,Office Supplies,Binders,P008,Stapler Set,454.56,2,0.1,159.83,294.73,No,2024-08-31
O004630,2025-04-03,C1475,Customer 1475,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Writing,P010,Premium Pen Set,606.12,1,0.05,250.47,355.64,No,2023-11-16
O004687,2025-04-03,C1249,Customer 1249,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,598.18,1,0.05,244.66,353.52,No,2023-07-11
O004689,2025-04-03,C0339,Customer 0339,Repeat,Small Business,North,Delhi,Delhi,Furniture,Chairs,P002,Ergonomic Chair,7684.53,1,0.1,3594.31,4090.21,No,2023-06-23
O004692,2025-04-03,C0667,Customer 0667,Repeat,Consumer,East,West Bengal,Kolkata,Office Supplies,Paper,P007,Printer Paper Box,773.93,1,0.05,312.32,461.61,No,2023-01-29
O004730,2025-04-03,C1042,Customer 1042,Repeat,Small Business,South,Tamil Nadu,Chennai,Technology,Monitors,P013,27-inch Monitor,19910.93,1,0.0,10621.24,9289.69,No,2023-07-17
O004742,2025-04-03,C1067,Customer 1067,Repeat,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Lighting,P005,LED Desk Lamp,2715.84,2,0.1,1171.99,1543.85,No,2023-04-06
O004755,2025-04-03,C0125,Customer 0125,Repeat,Consumer,East,Jharkhand,Ranchi,Office Supplies,Binders,P008,Stapler Set,226.81,1,0.1,86.2,140.61,No,2023-02-05
O004628,2025-04-04,C0635,Customer 0635,Repeat,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Paper,P006,Notebook Pack,385.93,1,0.05,137.81,248.12,No,2023-06-05
O004645,2025-04-04,C0532,Customer 0532,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,P008,Stapler Set,562.49,2,0.0,198.78,363.71,No,2024-01-05
O004653,2025-04-04,C0922,Customer 0922,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,378.4,1,0.1,134.41,243.99,No,2023-07-25
O004655,2025-04-04,C1042,Customer 1042,Repeat,Small Business,West,Maharashtra,Mumbai,Technology,Accessories,P018,Noise Cancelling Headset,5400.95,1,0.1,2353.16,3047.79,No,2023-07-17
O004663,2025-04-04,C0667,Customer 0667,Repeat,Consumer,North,Rajasthan,Jaipur,Furniture,Chairs,P002,Ergonomic Chair,15601.19,2,0.05,7367.33,8233.86,No,2023-01-29
O004674,2025-04-04,C1181,Customer 1181,Repeat,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,P006,Notebook Pack,368.49,1,0.1,129.67,238.81,No,2023-01-22
O004757,2025-04-04,C0445,Customer 0445,New,Consumer,North,Uttarakhand,Dehradun,Technology,Monitors,P013,27-inch Monitor,17716.59,1,0.05,8972.8,8743.78,No,2025-04-04
O004792,2025-04-04,C1209,Customer 1209,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Lighting,P005,LED Desk Lamp,4184.44,3,0.05,1813.25,2371.19,No,2023-01-22
O004793,2025-04-04,C0874,Customer 0874,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,P008,Stapler Set,222.14,1,0.15,81.6,140.54,No,2023-02-12
O004626,2025-04-05,C0917,Customer 0917,Repeat,Corporate,South,Telangana,Hyderabad,Furniture,Tables,P003,Office Desk,10737.31,1,0.15,5305.61,5431.7,No,2023-01-02
O004638,2025-04-05,C0082,Customer 0082,Repeat,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,P006,Notebook Pack,385.21,1,0.05,137.79,247.41,No,2023-03-11
O004652,2025-04-05,C1174,Customer 1174,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,P012,Mechanical Keyboard,2558.37,1,0.1,1183.92,1374.45,No,2023-03-06
O004682,2025-04-05,C0857,Customer 0857,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,398.55,1,0.05,140.83,257.72,No,2023-02-01
O004723,2025-04-05,C1179,Customer 1179,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Binders,P008,Stapler Set,268.19,1,0.0,91.45,176.74,No,2023-05-11
O004619,2025-04-06,C1294,Customer 1294,Repeat,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,P007,Printer Paper Box,2257.92,3,0.05,920.18,-66.89,Yes,2023-02-16
O004750,2025-04-06,C0788,Customer 0788,Repeat,Consumer,North,Chandigarh,Chandigarh,Furniture,Chairs,P002,Ergonomic Chair,16139.53,2,0.05,7122.21,9017.32,No,2023-02-12
O004786,2025-04-06,C1132,Customer 1132,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,558.56,1,0.0,209.17,349.4,No,2023-02-18
O004632,2025-04-07,C0569,Customer 0569,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Technology,Printers,P016,Laser Printer,14026.33,1,0.0,7041.09,6985.24,No,2024-10-17
O004675,2025-04-07,C1090,Customer 1090,Repeat,Corporate,South,Karnataka,Bengaluru,Office Supplies,Lighting,P005,LED Desk Lamp,1316.69,1,0.05,575.34,741.34,No,2023-01-24
O004694,2025-04-07,C0126,Customer 0126,Repeat,Consumer,North,Delhi,Delhi,Technology,Storage,P017,External SSD 1TB,13781.84,2,0.15,7028.57,6753.27,No,2023-11-26
O004712,2025-04-07,C0084,Customer 0084,New,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P007,Printer Paper Box,1194.15,2,0.2,486.91,707.23,No,2025-04-07
O004617,2025-04-08,C1082,Customer 1082,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Writing,P010,Premium Pen Set,596.66,1,0.05,242.3,354.37,No,2023-12-14
O004643,2025-04-08,C1381,Customer 1381,Repeat,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Paper,P006,Notebook Pack,367.59,1,0.15,134.04,233.55,No,2023-01-23
O004657,2025-04-08,C0011,Customer 0011,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P015,Webcam,7376.73,2,0.0,3283.93,4092.79,No,2023-12-06
O004756,2025-04-08,C0219,Customer 0219,Repeat,Corporate,North,Uttarakhand,Dehradun,Technology,Accessories,P011,Wireless Mouse,935.55,1,0.1,370.12,565.42,No,2023-08-18
O004649,2025-04-09,C0522,Customer 0522,New,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Paper,P007,Printer Paper Box,1635.75,2,0.05,663.38,972.37,No,2025-04-09
O004651,2025-04-09,C0264,Customer 0264,Repeat,Corporate,West,Maharashtra,Mumbai,Office Supplies,Lighting,P005,LED Desk Lamp,1326.63,1,0.05,571.0,755.63,No,2024-04-20
O004660,2025-04-09,C0627,Customer 0627,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Writing,P010,Premium Pen Set,593.23,1,0.1,232.44,360.79,No,2023-12-02
O004667,2025-04-09,C1192,Customer 1192,Repeat,Consumer,West,Gujarat,Surat,Technology,Accessories,P014,USB-C Hub,4217.55,2,0.05,1792.64,2424.91,No,2024-09-07
O004770,2025-04-09,C0116,Customer 0116,Repeat,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,P006,Notebook Pack,424.54,1,0.0,149.3,275.25,No,2023-10-09
O004775,2025-04-09,C0028,Customer 0028,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,347.47,1,0.2,119.75,227.72,No,2023-03-02
O004784,2025-04-09,C0731,Customer 0731,Repeat,Corporate,North,Delhi,Delhi,Furniture,Tables,P003,Office Desk,10853.8,1,0.1,5293.68,5560.13,No,2023-09-09
O004637,2025-04-10,C1459,Customer 1459,Repeat,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Binders,P008,Stapler Set,218.05,1,0.1,77.45,140.61,No,2023-05-05
O004669,2025-04-10,C1458,Customer 1458,Repeat,Small Business,South,Tamil Nadu,Coimbatore,Technology,Accessories,P012,Mechanical Keyboard,2726.73,1,0.1,1284.08,1442.65,No,2023-04-17
O004703,2025-04-10,C1365,Customer 1365,Repeat,Corporate,South,Kerala,Kochi,Office Supplies,Storage,P009,File Organizer,478.12,1,0.1,190.92,287.2,No,2023-06-03
O004713,2025-04-10,C1078,Customer 1078,Repeat,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P014,USB-C Hub,1896.42,1,0.15,782.38,1114.04,No,2023-05-10
O004778,2025-04-10,C0906,Customer 0906,New,Consumer,South,Kerala,Kochi,Furniture,Office Furniture,P001,Laptop Stand,1021.68,1,0.15,431.66,590.03,No,2025-04-10
O004629,2025-04-11,C0080,Customer 0080,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Lighting,P005,LED Desk Lamp,5228.01,4,0.1,2188.67,3039.34,No,2023-05-08
O004659,2025-04-11,C0374,Customer 0374,Repeat,Small Business,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,919.32,1,0.15,351.22,568.1,No,2023-07-18
O004677,2025-04-11,C0718,Customer 0718,Repeat,Corporate,North,Chandigarh,Chandigarh,Technology,Accessories,P014,USB-C Hub,2261.71,1,0.0,925.22,1336.49,No,2023-02-18
O004693,2025-04-11,C0529,Customer 0529,Repeat,Small Business,West,Gujarat,Surat,Technology,Accessories,P015,Webcam,11758.25,4,0.2,5212.28,6545.97,No,2024-04-16
O004709,2025-04-11,C1421,Customer 1421,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,P006,Notebook Pack,435.27,1,0.0,161.33,273.94,No,2023-03-21
O004714,2025-04-11,C0469,Customer 0469,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Lighting,P005,LED Desk Lamp,2222.79,2,0.2,938.55,1284.24,No,2023-01-21
O004771,2025-04-11,C0377,Customer 0377,Repeat,Consumer,East,Assam,Guwahati,Technology,Monitors,P013,27-inch Monitor,30934.75,2,0.15,15775.34,15159.41,No,2024-03-21
